Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg
26.0,90.9,200.0,125.0,220.0,545.0
22.0,72.7,162.5,105.0,192.5,460.0
22.0,51.1,80.0,52.5,120.0,252.5
26.0,90.9,195.0,105.0,212.5,512.5
26.0,86.4,190.0,107.5,200.0,497.5
26.0,93.7,185.0,115.0,220.0,520.0
22.0,69.1,150.0,95.0,185.0,430.0
28.0,77.1,155.0,105.0,200.0,460.0
27.0,78.6,167.5,100.0,192.5,460.0
24.0,81.0,170.0,112.5,185.0,467.5
25.0,87.3,170.0,105.0,200.0,475.0
34.0,60.0,80.0,45.0,120.0,245.0
22.0,70.7,132.5,100.0,165.0,397.5
25.0,61.4,85.0,42.5,107.5,235.0
20.0,86.8,160.0,100.0,180.0,440.0
38.0,89.9,142.5,97.5,200.0,440.0
20.0,60.5,80.0,45.0,100.0,225.0
23.0,70.2,190.0,135.0,230.0,555.0
20.0,72.8,182.5,120.0,235.0,537.5
37.0,117.1,240.0,190.0,250.0,680.0
26.0,73.1,182.5,132.5,195.0,510.0
26.0,61.8,107.5,65.0,132.5,305.0
25.0,58.3,130.0,90.0,170.0,390.0
23.0,51.7,75.0,50.0,120.0,245.0
20.0,69.5,145.0,100.0,170.0,415.0
21.0,71.6,120.0,95.0,190.0,405.0
17.0,51.9,70.0,30.0,105.0,205.0
31.0,123.3,180.0,90.0,185.0,455.0
15.0,51.7,85.0,50.0,120.0,255.0
26.0,102.0,270.0,165.0,262.5,697.5
25.0,81.7,220.0,125.0,262.5,607.5
30.0,93.0,221.0,160.0,265.0,646.0
24.0,73.4,190.0,132.5,227.5,550.0
24.0,83.0,210.0,125.0,250.0,585.0
32.0,74.0,200.0,147.5,195.0,542.5
22.0,73.0,200.0,120.0,210.0,530.0
24.0,65.0,160.0,102.5,220.0,482.5
22.0,70.0,180.0,132.5,187.5,500.0
24.0,93.0,205.0,130.0,250.0,585.0
21.0,69.0,165.0,110.0,210.0,485.0
26.0,65.0,152.5,110.0,200.0,462.5
24.0,65.0,152.5,112.5,182.5,447.5
26.0,102.0,200.0,137.5,245.0,582.5
23.0,80.0,170.0,107.5,220.0,497.5
17.0,60.0,100.0,60.0,120.0,280.0
25.0,89.5,190.0,130.0,210.0,530.0
31.0,118.3,240.0,150.0,220.0,610.0
26.0,98.0,192.5,130.0,227.5,550.0
29.0,85.0,172.5,115.0,220.0,507.5
24.0,71.2,155.0,95.0,200.0,450.0
19.0,82.2,162.5,105.0,207.5,475.0
16.0,60.0,140.0,70.0,175.5,385.5
23.0,94.0,165.0,130.0,215.0,510.0
24.0,66.2,140.0,85.0,185.0,410.0
37.0,88.0,180.0,102.5,190.0,472.5
34.0,54.0,75.0,45.0,115.0,235.0
26.0,73.6,150.0,95.0,172.5,417.5
18.0,61.0,90.0,52.5,102.5,245.0
26.0,44.0,72.5,32.5,105.0,210.0
42.0,84.0,165.0,95.0,175.0,435.0
23.0,92.0,140.0,90.0,220.0,450.0
38.0,57.0,85.0,37.5,100.0,222.5
19.0,75.0,130.0,90.0,170.0,390.0
14.0,66.0,125.0,62.5,160.0,347.5
35.0,73.0,120.0,80.0,170.0,370.0
19.0,78.4,135.0,80.0,170.0,385.0
23.0,45.7,57.5,37.5,90.0,185.0
24.0,58.0,70.0,42.5,90.0,202.5
22.0,60.0,80.0,40.0,85.0,205.0
28.0,56.0,55.0,27.5,80.0,162.5
34.0,55.2,85.0,50.0,100.0,235.0
52.0,56.0,65.0,40.0,85.0,190.0
27.0,62.4,132.5,85.0,142.5,360.0
28.0,74.8,105.0,45.0,120.0,270.0
26.0,91.5,240.0,130.0,280.0,650.0
35.0,126.6,280.0,160.0,280.0,720.0
24.0,92.0,215.0,140.0,275.0,630.0
25.0,94.5,220.0,135.0,275.0,630.0
19.0,92.1,215.0,142.5,240.0,597.5
35.0,97.1,220.0,145.0,245.0,610.0
22.0,81.1,200.0,137.5,217.5,555.0
33.0,100.1,215.0,147.5,250.0,612.5
28.0,90.9,200.0,125.0,260.0,585.0
26.0,89.9,207.5,130.0,240.0,577.5
22.0,103.6,220.0,140.0,250.0,610.0
17.0,89.2,177.5,120.0,215.0,512.5
30.0,79.4,175.0,125.0,175.0,475.0
23.0,91.4,182.5,110.0,220.0,512.5
22.0,81.9,160.0,105.0,210.0,475.0
40.0,86.7,160.0,107.5,220.0,487.5
25.0,91.6,150.0,142.5,200.0,492.5
28.0,117.7,190.0,135.0,200.0,525.0
41.0,92.1,152.5,85.0,180.0,417.5
21.0,61.5,127.5,57.5,142.5,327.5
30.0,62.4,125.0,75.0,127.5,327.5
28.0,62.0,112.5,62.5,147.5,322.5
28.0,68.9,142.5,90.5,175.0,408.0
27.0,67.3,125.0,82.5,160.0,367.5
28.0,66.4,125.0,80.0,142.5,347.5
21.0,68.9,122.5,60.0,150.0,332.5
22.0,68.4,122.5,60.0,135.0,317.5
26.0,83.6,160.0,110.0,182.5,452.5
23.0,72.3,147.5,80.0,170.0,397.5
21.0,74.1,145.5,65.0,172.5,383.0
51.0,117.8,135.0,85.0,160.0,380.0
22.0,73.3,132.5,67.5,160.0,360.0
29.0,80.7,110.0,75.0,125.0,310.0
23.0,73.8,220.0,145.0,265.0,630.0
29.0,66.0,135.0,120.0,182.5,437.5
27.0,57.9,120.0,95.0,190.0,405.0
26.0,82.6,235.0,165.0,290.0,690.0
32.0,81.1,232.5,152.5,270.0,655.0
23.0,81.1,207.5,135.0,255.0,597.5
43.0,82.9,232.5,135.0,225.0,592.5
27.0,82.1,200.0,110.0,220.0,530.0
23.0,82.8,180.0,107.5,210.0,497.5
33.0,77.2,180.0,115.0,182.5,477.5
27.0,76.6,152.5,120.0,200.0,472.5
28.0,82.6,155.0,127.5,190.0,472.5
23.0,80.6,167.5,107.5,182.5,457.5
17.0,79.8,160.0,95.0,177.5,432.5
24.0,91.5,237.5,150.0,285.0,672.5
25.0,91.8,242.5,165.0,262.5,670.0
20.0,91.3,222.5,167.5,260.0,650.0
27.0,92.8,227.5,150.0,252.5,630.0
34.0,91.7,232.5,140.0,250.0,622.5
26.0,90.9,205.0,170.0,232.5,607.5
57.0,88.6,180.0,117.5,215.0,512.5
25.0,91.3,180.0,105.0,210.0,495.0
40.0,92.3,172.5,127.5,185.0,485.0
20.0,102.4,300.0,210.0,330.0,840.0
30.0,103.1,280.0,192.5,270.0,742.5
24.0,102.7,250.0,165.0,290.0,705.0
26.0,100.3,235.0,150.0,302.5,687.5
26.0,100.8,235.0,160.0,270.0,665.0
25.0,103.8,237.5,135.0,250.0,622.5
21.0,102.7,240.0,137.5,240.0,617.5
29.0,96.6,192.5,150.0,215.0,557.5
22.0,102.1,170.0,140.0,220.0,530.0
30.0,113.9,230.0,185.0,262.5,677.5
23.0,106.8,250.0,165.0,250.0,665.0
31.0,111.2,210.0,135.0,220.0,565.0
46.0,133.6,295.0,200.0,310.0,805.0
39.0,123.3,255.0,200.0,300.0,755.0
20.0,141.3,290.0,165.0,280.0,735.0
27.0,72.7,120.0,67.5,150.0,337.5
36.0,65.7,105.0,77.5,150.0,332.5
35.0,105.1,120.0,62.5,145.0,327.5
26.0,60.3,102.5,65.0,120.0,287.5
43.0,71.75,95.0,55.0,135.0,285.0
23.0,65.1,95.0,55.0,120.0,270.0
28.0,64.7,90.0,52.5,112.5,255.0
36.0,74.8,87.5,50.0,110.0,247.5
25.0,66.65,80.0,45.0,120.0,245.0
20.0,59.3,80.0,50.0,105.0,235.0
60.0,59.55,50.0,35.0,110.0,195.0
48.0,71.6,55.0,50.0,85.0,190.0
14.0,49.85,40.0,22.5,45.0,107.5
29.0,82.9,170.0,100.0,210.0,480.0
22.0,79.0,165.0,100.0,200.0,465.0
38.0,125.2,160.0,110.0,180.0,450.0
28.0,73.3,145.0,85.0,195.0,425.0
31.0,84.9,150.0,95.0,165.0,410.0
26.0,70.8,115.0,75.0,135.0,325.0
21.0,74.3,55.0,32.5,80.0,167.5
14.0,63.65,37.5,27.5,60.0,125.0
25.0,102.9,255.0,170.0,280.0,705.0
38.0,103.5,240.0,140.0,290.0,670.0
21.0,75.0,146.0,72.5,185.5,404.0
22.0,75.0,146.5,72.5,170.0,389.0
21.0,61.5,125.0,62.5,160.0,347.5
22.0,68.4,127.5,65.0,140.0,332.5
18.0,63.5,92.5,52.5,122.5,267.5
52.0,115.5,140.0,90.5,160.0,390.5
40.0,63.7,97.5,60.0,107.5,265.0
19.0,87.8,238.0,145.0,265.0,648.0
18.0,76.5,185.0,110.0,235.0,530.0
23.0,78.1,195.0,115.0,215.0,525.0
17.0,83.9,183.0,105.0,210.0,498.0
19.0,75.4,175.0,100.0,210.0,485.0
23.0,81.4,170.0,110.0,192.5,472.5
23.0,78.2,157.5,105.0,185.0,447.5
21.0,71.4,152.5,95.0,182.5,430.0
22.0,75.4,140.0,90.0,185.0,415.0
20.0,69.3,132.5,105.0,150.0,387.5
43.0,82.1,232.5,130.0,230.0,592.5
50.0,102.0,175.0,152.5,210.0,537.5
58.0,86.3,182.5,120.0,220.0,522.5
60.0,69.0,112.5,75.0,162.5,350.0
23.0,87.5,157.5,82.5,162.5,402.5
27.0,99.1,140.0,65.0,170.0,375.0
22.0,60.2,117.5,65.0,162.5,345.0
30.0,82.6,95.0,45.0,122.5,262.5
29.0,61.5,105.0,37.5,115.0,257.5
30.0,65.1,190.0,140.0,215.0,545.0
19.0,78.7,195.0,110.0,225.0,530.0
24.0,80.6,185.0,115.0,225.0,525.0
31.0,69.7,165.0,127.5,192.5,485.0
22.0,75.1,175.0,112.5,195.0,482.5
20.0,78.6,135.0,115.0,200.0,450.0
19.0,59.4,170.0,100.0,150.0,420.0
18.0,71.6,142.5,87.5,190.0,420.0
21.0,66.0,150.0,80.0,185.0,415.0
26.0,69.4,150.0,90.0,170.0,410.0
43.0,82.7,130.0,95.0,180.0,405.0
22.0,67.3,110.0,105.0,165.0,380.0
16.0,67.7,132.5,90.0,165.0,387.5
16.0,78.0,125.0,100.0,175.0,400.0
27.0,91.1,252.5,172.5,290.0,715.0
30.0,99.1,250.0,160.0,275.0,685.0
26.0,95.2,240.0,155.0,270.0,665.0
21.0,92.0,230.0,170.0,250.0,650.0
21.0,87.2,195.0,130.0,240.0,565.0
56.0,114.0,200.0,140.0,220.0,560.0
19.0,92.7,182.5,140.0,205.0,527.5
30.0,103.2,160.0,110.0,230.0,500.0
37.0,93.5,170.0,110.0,192.5,472.5
28.0,88.9,145.0,95.0,165.0,405.0
23.0,53.8,120.0,65.0,150.5,335.5
29.0,61.1,137.5,100.0,155.0,392.5
26.0,60.3,122.5,65.0,155.0,342.5
24.0,64.0,145.0,85.0,180.0,410.0
29.0,65.7,137.5,70.0,175.0,382.5
31.0,66.1,142.5,87.5,150.0,380.0
22.0,65.3,125.0,75.0,160.0,360.0
36.0,65.7,110.0,80.0,155.0,345.0
18.0,65.3,105.0,70.0,162.5,337.5
41.0,63.2,105.0,67.5,120.0,292.5
22.0,74.9,163.0,80.0,195.5,438.5
29.0,74.3,160.0,92.5,180.0,432.5
32.0,75.2,145.0,87.5,190.0,422.5
23.0,75.1,165.0,70.0,175.0,410.0
34.0,99.9,140.0,90.0,182.5,412.5
30.0,93.0,115.0,90.0,150.0,355.0
28.0,58.4,132.5,95.0,200.0,427.5
21.0,73.7,160.0,102.5,185.0,447.5
28.0,80.7,230.0,117.5,240.0,587.5
44.0,82.7,225.0,130.0,220.0,575.0
28.0,80.7,185.0,140.0,225.0,550.0
29.0,82.5,182.5,130.0,210.0,522.5
34.0,82.1,192.5,125.0,202.5,520.0
20.0,81.8,195.0,110.0,212.5,517.5
19.0,82.0,165.0,100.0,200.0,465.0
34.0,76.7,135.0,90.0,182.5,407.5
27.0,89.2,240.0,165.0,280.0,685.0
25.0,90.3,247.5,145.0,270.0,662.5
23.0,89.3,225.0,130.0,260.0,615.0
29.0,88.4,215.0,150.0,230.0,595.0
36.0,91.9,205.0,130.0,252.5,587.5
24.0,85.4,215.0,125.0,235.0,575.0
18.0,89.8,210.0,120.0,227.5,557.5
21.0,88.0,190.0,130.0,225.0,545.0
27.0,91.1,180.0,135.0,230.0,545.0
58.0,86.9,180.0,115.0,227.5,522.5
37.0,88.4,192.5,115.0,215.0,522.5
24.0,87.7,190.0,130.0,200.0,520.0
44.0,87.7,170.0,117.5,200.0,487.5
43.0,91.5,160.0,107.5,187.5,455.0
40.0,87.0,130.0,107.5,195.0,432.5
16.0,85.2,127.5,90.0,195.0,412.5
31.0,104.6,280.0,195.0,270.0,745.0
35.0,103.6,242.5,157.5,290.0,690.0
28.0,104.2,247.5,152.5,255.0,655.0
28.0,99.5,220.0,150.0,240.0,610.0
51.0,103.9,180.0,160.0,220.0,560.0
37.0,103.6,195.0,122.5,195.0,512.5
24.0,113.4,285.0,182.5,290.0,757.5
40.0,118.7,250.0,185.0,305.0,740.0
37.0,108.4,245.0,155.0,250.0,650.0
32.0,111.5,240.0,150.0,235.0,625.0
32.0,110.3,210.0,145.0,245.0,600.0
38.0,106.9,210.0,120.0,255.0,585.0
47.0,137.8,300.0,202.5,300.0,802.5
22.0,77.2,135.0,72.5,145.0,352.5
20.0,62.1,120.0,50.0,120.0,290.0
20.0,70.4,112.5,55.0,137.5,305.0
19.0,60.2,97.5,65.0,112.5,275.0
20.0,71.0,117.5,52.5,130.0,300.0
54.0,59.5,92.5,60.0,100.0,252.5
51.0,116.7,120.0,80.0,145.0,345.0
18.0,81.4,182.5,115.0,235.0,532.5
16.0,72.3,190.0,105.0,187.5,482.5
17.0,74.0,165.0,105.0,217.5,487.5
17.0,64.8,150.0,95.0,185.0,430.0
18.0,89.5,160.0,115.0,205.0,480.0
18.0,100.3,165.0,107.5,222.5,495.0
17.0,76.0,145.0,90.0,160.0,395.0
22.0,71.5,215.0,155.0,245.0,615.0
22.0,73.0,185.0,135.0,245.0,565.0
19.0,91.8,220.0,150.0,250.0,620.0
23.0,91.1,212.5,135.0,225.0,572.5
22.0,76.4,175.0,110.0,190.0,475.0
23.0,81.5,170.0,120.0,200.0,490.0
19.0,84.3,155.0,110.0,210.0,475.0
19.0,71.5,132.5,102.5,187.5,422.5
23.0,80.6,165.0,105.0,180.0,450.0
22.0,92.1,165.0,110.0,200.0,475.0
40.0,72.3,210.0,145.0,222.5,577.5
42.0,82.4,230.0,135.0,240.0,605.0
57.0,86.0,165.0,120.0,212.5,497.5
58.0,101.5,185.0,117.5,200.0,502.5
27.0,56.3,132.5,90.0,150.0,372.5
22.0,54.0,85.0,55.0,110.0,250.0
28.0,56.2,90.0,42.5,100.0,232.5
23.0,61.0,137.5,83.5,152.5,373.5
29.0,61.7,132.5,65.0,155.0,352.5
25.0,58.7,120.0,75.0,140.0,335.0
30.0,61.6,122.5,70.0,135.0,327.5
35.0,62.2,112.5,62.5,140.0,315.0
32.0,61.8,107.5,65.0,132.5,305.0
23.0,61.8,105.0,57.5,140.0,302.5
28.0,58.0,100.0,55.0,130.0,285.0
33.0,61.9,85.0,52.5,122.5,260.0
27.0,71.2,155.0,95.0,190.0,440.0
31.0,71.2,157.5,72.5,170.0,400.0
35.0,63.4,120.0,60.0,162.5,342.5
27.0,69.4,110.0,77.5,145.0,332.5
24.0,68.5,120.0,65.0,135.0,320.0
27.0,82.7,162.5,95.0,185.0,442.5
25.0,83.0,162.5,102.5,177.5,442.5
30.0,83.8,147.5,90.0,180.5,418.0
26.0,82.6,157.5,85.0,170.0,412.5
30.0,79.2,115.0,55.0,135.0,305.0
30.0,104.7,145.0,82.5,165.0,392.5
26.0,57.6,120.0,92.5,172.0,384.5
24.0,72.1,170.0,112.5,190.0,472.5
29.0,67.6,115.0,112.5,187.5,415.0
24.0,71.4,120.0,82.5,145.0,347.5
33.0,82.4,250.0,175.0,265.0,690.0
25.0,81.6,230.0,175.5,270.0,675.5
32.0,81.7,222.5,150.0,262.5,635.0
25.0,82.3,212.5,145.0,240.0,597.5
23.0,80.8,190.0,130.0,250.0,570.0
27.0,82.4,205.0,140.0,220.0,565.0
27.0,81.0,205.0,142.5,215.0,562.5
26.0,81.0,185.0,107.5,190.0,482.5
27.0,76.5,162.5,100.0,195.0,457.5
25.0,90.7,230.0,145.0,270.0,645.0
23.0,89.9,220.0,140.0,260.0,620.0
24.0,86.6,220.0,152.5,242.5,615.0
28.0,90.5,220.0,147.5,222.5,590.0
31.0,91.9,187.5,140.0,245.0,572.5
31.0,92.3,195.0,145.0,227.5,567.5
27.0,86.8,200.0,135.0,230.0,565.0
36.0,92.0,200.0,120.0,242.5,562.5
21.0,90.4,190.0,117.5,220.0,527.5
32.0,90.9,175.0,107.5,240.0,522.5
28.0,91.8,175.0,140.0,205.0,520.0
25.0,92.7,185.0,115.0,215.0,515.0
37.0,84.3,157.5,115.0,230.0,502.5
36.0,87.5,170.0,90.0,212.5,472.5
26.0,83.4,145.0,90.0,217.5,452.5
19.0,99.2,267.5,190.0,310.0,767.5
37.0,103.7,280.0,162.5,280.0,722.5
33.0,104.0,235.0,170.0,295.0,700.0
26.0,99.0,240.0,140.0,280.0,660.0
26.0,99.6,225.0,150.0,282.5,657.5
32.0,102.2,215.0,147.5,265.0,627.5
22.0,102.8,215.0,162.5,240.0,617.5
29.0,97.6,200.0,150.0,265.0,615.0
29.0,100.7,225.0,135.0,242.5,602.5
31.0,101.6,200.0,152.5,245.0,597.5
29.0,109.1,270.0,227.5,340.0,837.5
40.0,106.5,195.0,150.0,230.0,575.0
23.0,105.2,180.0,125.0,190.0,495.0
29.0,110.7,157.5,130.0,200.0,487.5
29.0,142.4,212.5,105.0,255.0,572.5
25.0,55.5,150.0,85.0,165.0,400.0
28.0,56.6,130.0,90.5,145.0,365.5
24.0,53.1,70.0,40.0,90.0,200.0
30.0,62.8,167.5,82.5,170.5,420.5
24.0,62.5,142.5,84.0,155.0,381.5
30.0,62.0,140.0,70.0,157.5,367.5
31.0,62.1,135.0,80.0,142.5,357.5
36.0,62.2,122.5,62.5,171.0,356.0
29.0,62.0,120.0,65.0,152.5,337.5
33.0,62.5,107.5,67.5,140.0,315.0
23.0,58.6,102.5,65.0,117.5,285.0
33.0,60.5,92.5,52.5,135.0,280.0
28.0,68.1,157.5,92.0,182.5,432.0
28.0,67.5,122.5,77.5,165.0,365.0
25.0,68.8,125.0,70.0,142.5,337.5
24.0,67.5,115.0,65.0,130.0,310.0
23.0,73.0,152.5,82.5,165.0,400.0
42.0,71.9,100.0,52.5,120.0,272.5
28.0,81.9,175.0,100.0,185.5,460.5
26.0,83.9,170.0,107.5,182.5,460.0
30.0,80.7,120.0,80.0,135.0,335.0
34.0,104.7,150.0,90.0,170.0,410.0
23.0,73.0,212.5,152.5,257.5,622.5
29.0,73.3,225.0,140.0,245.0,610.0
28.0,73.0,167.5,125.0,207.5,500.0
33.0,73.0,180.0,112.5,190.0,482.5
25.0,72.1,165.0,120.0,182.5,467.5
30.0,70.2,150.0,125.0,190.0,465.0
26.0,82.6,235.0,167.5,265.0,667.5
33.0,81.3,235.0,142.5,267.5,645.0
23.0,80.1,202.5,145.0,232.5,580.0
27.0,82.6,210.0,145.0,225.0,580.0
25.0,82.2,212.5,120.0,205.0,537.5
27.0,81.2,205.0,107.5,220.0,532.5
29.0,82.6,170.0,132.5,200.0,502.5
24.0,82.1,187.5,105.0,207.5,500.0
23.0,91.2,242.5,157.5,300.0,700.0
27.0,92.9,265.5,157.5,255.0,678.0
25.0,92.1,245.0,176.5,255.0,676.5
24.0,92.3,235.0,145.0,285.0,665.0
29.0,91.8,232.5,150.0,280.0,662.5
24.0,92.7,220.0,160.0,275.0,655.0
27.0,90.7,215.0,176.0,250.0,641.0
27.0,92.8,220.0,147.5,220.0,587.5
32.0,91.9,210.0,135.0,240.0,585.0
26.0,92.6,195.0,120.0,235.0,550.0
24.0,91.1,195.0,135.0,215.0,545.0
29.0,92.8,185.0,137.5,210.0,532.5
20.0,103.3,310.0,220.0,340.0,870.0
31.0,104.5,301.0,185.0,270.0,756.0
34.0,104.2,242.5,172.5,287.5,702.5
26.0,102.5,227.5,157.5,272.5,657.5
28.0,100.4,235.0,135.0,250.0,620.0
26.0,102.3,200.0,140.0,250.0,590.0
32.0,103.4,187.5,137.5,230.0,555.0
25.0,103.0,207.5,97.5,205.0,510.0
24.0,103.2,235.0,150.0,285.0,670.0
31.0,116.0,235.0,190.0,265.0,690.0
33.0,110.6,237.5,172.5,277.5,687.5
31.0,111.7,232.5,142.5,230.0,605.0
20.0,149.5,330.0,190.0,300.0,820.0
39.0,124.1,262.5,205.0,310.5,778.0
27.0,154.7,260.0,170.0,285.0,715.0
24.0,53.1,117.5,65.0,142.5,325.0
31.0,62.8,160.0,77.5,176.0,413.5
29.0,59.9,140.0,100.5,155.0,395.5
21.0,62.8,135.0,85.0,152.5,372.5
37.0,61.0,125.0,65.0,178.0,368.0
27.0,62.5,132.5,85.0,145.0,362.5
26.0,61.4,115.0,67.5,155.0,337.5
24.0,61.8,115.0,62.5,125.0,302.5
34.0,57.9,97.5,60.0,130.0,287.5
29.0,61.8,102.5,45.0,122.5,270.0
61.0,57.6,55.0,35.0,112.5,202.5
24.0,64.1,150.0,87.5,182.5,420.0
32.0,67.2,140.0,90.0,157.5,387.5
30.0,66.1,130.0,72.5,172.5,375.0
29.0,68.0,127.5,85.0,160.0,372.5
36.0,66.1,117.5,77.5,162.5,357.5
29.0,75.7,162.5,95.5,187.5,445.5
27.0,72.3,125.0,72.5,155.0,352.5
23.0,70.4,130.0,60.0,130.0,320.0
43.0,73.2,102.5,60.0,127.5,290.0
27.0,86.7,180.0,105.0,185.5,470.5
30.0,93.7,130.0,92.5,155.0,377.5
24.0,57.8,135.0,120.0,170.0,425.0
30.0,63.9,192.5,142.5,222.5,557.5
24.0,72.9,165.0,137.5,255.0,557.5
31.0,70.5,165.0,130.0,205.0,500.0
21.0,73.9,185.0,112.5,192.5,490.0
23.0,69.7,140.0,105.0,180.0,425.0
15.0,66.5,37.5,30.0,67.5,135.0
34.0,81.2,242.5,155.0,275.0,672.5
24.0,81.8,215.0,152.5,260.0,627.5
26.0,82.1,230.0,152.5,230.0,612.5
29.0,80.5,232.5,120.0,250.0,602.5
28.0,82.6,215.0,150.0,237.5,602.5
30.0,79.5,220.0,142.5,230.0,592.5
29.0,81.6,190.0,145.0,230.0,565.0
24.0,80.4,190.0,112.5,235.0,537.5
25.0,82.0,200.0,110.0,220.0,530.0
30.0,82.6,182.5,105.0,220.0,507.5
22.0,82.1,185.0,107.5,210.0,502.5
21.0,74.5,67.5,35.0,85.0,187.5
28.0,91.6,250.0,172.5,282.5,705.0
27.0,88.4,250.0,180.0,270.0,700.0
25.0,91.5,247.5,150.0,290.0,687.5
26.0,93.0,240.0,155.0,290.0,685.0
26.0,91.9,245.0,147.5,290.0,682.5
26.0,92.1,240.0,180.5,220.0,640.5
26.0,91.5,220.0,132.5,247.5,600.0
35.0,92.5,222.5,132.5,240.0,595.0
28.0,89.9,225.0,127.5,240.0,592.5
24.0,91.7,190.0,122.5,230.0,542.5
35.0,102.3,245.0,157.5,290.0,692.5
30.0,102.6,255.0,165.0,270.0,690.0
38.0,98.1,250.0,150.0,287.5,687.5
27.0,103.1,232.5,162.5,272.5,667.5
30.0,98.5,190.0,152.5,225.0,567.5
30.0,99.9,170.0,100.0,220.0,490.0
34.0,116.3,270.0,185.0,290.0,745.0
32.0,115.0,250.0,157.5,240.0,647.5
33.0,115.8,220.0,152.5,250.0,622.5
21.0,156.9,365.0,227.5,320.0,912.5
35.0,126.8,295.0,167.5,295.0,757.5
28.0,73.0,102.5,55.0,142.5,300.0
19.0,55.6,117.5,50.0,115.0,282.5
20.0,67.6,110.0,60.0,117.5,287.5
22.0,63.35,87.5,47.5,102.5,237.5
35.0,49.01,80.0,45.0,92.5,217.5
33.0,51.85,67.5,37.5,82.5,187.5
44.0,57.0,95.0,47.5,127.5,270.0
20.0,67.6,110.0,60.0,117.5,287.5
30.0,74.55,67.5,35.0,102.5,205.0
29.0,93.0,175.0,100.0,162.5,437.5
30.0,93.7,115.0,52.5,142.5,310.0
27.0,110.85,100.0,52.5,105.0,257.5
21.0,77.65,100.0,90.0,130.0,320.0
22.0,63.85,147.5,90.0,160.0,397.5
21.0,63.3,120.0,60.0,160.0,340.0
20.0,74.0,160.0,97.5,210.0,467.5
19.0,74.0,157.5,95.0,197.5,450.0
20.0,72.35,160.0,82.5,172.5,415.0
17.0,79.55,157.5,117.5,185.0,460.0
21.0,81.25,145.0,105.0,192.5,442.5
19.0,88.1,187.5,120.0,212.5,520.0
21.0,88.3,142.5,105.0,202.5,450.0
22.0,101.35,190.0,160.0,227.5,577.5
27.0,64.85,190.0,115.0,202.5,507.5
41.0,71.65,192.5,112.5,225.0,530.0
30.0,72.4,150.0,137.5,212.5,500.0
30.0,67.1,182.5,127.5,185.0,495.0
20.0,74.0,160.0,97.5,210.0,467.5
31.0,77.95,195.0,135.0,250.0,580.0
27.0,79.55,190.0,132.5,240.0,562.5
28.0,81.05,192.5,110.0,230.0,532.5
25.0,77.75,180.0,120.0,230.0,530.0
33.0,82.6,195.0,125.0,205.0,525.0
24.0,77.05,165.0,107.5,227.5,500.0
31.0,76.0,175.0,140.0,182.5,497.5
43.0,81.25,185.0,100.0,195.0,480.0
17.0,79.55,157.5,117.5,185.0,460.0
29.0,92.2,270.0,187.5,285.0,742.5
30.0,86.5,215.0,170.0,242.5,627.5
39.0,91.4,192.5,135.0,237.5,565.0
23.0,84.5,102.5,115.0,190.0,407.5
24.0,94.6,210.0,160.0,240.0,610.0
22.0,101.35,190.0,160.0,227.5,577.5
36.0,99.7,197.5,155.0,215.0,567.5
28.0,103.45,162.5,150.0,182.5,495.0
36.0,109.35,212.5,172.5,250.0,635.0
30.0,116.5,207.5,135.0,250.0,592.5
33.0,108.1,185.0,160.0,245.0,590.0
27.0,136.05,155.0,102.5,200.0,457.5
22.0,55.25,105.0,57.5,85.0,247.5
21.0,74.75,105.0,45.0,125.0,275.0
19.0,79.5,75.0,62.5,147.5,285.0
20.0,130.4,100.0,52.5,155.0,307.5
36.0,49.35,90.0,40.0,120.0,250.0
34.0,55.75,85.0,45.0,95.0,225.0
37.0,61.95,135.0,75.0,150.0,360.0
26.0,63.0,70.0,35.0,112.5,217.5
28.0,67.8,85.0,45.0,112.5,242.5
27.0,76.55,125.0,75.0,165.0,365.0
39.0,81.55,45.0,25.0,85.0,155.0
43.0,93.2,85.0,50.0,115.0,250.0
17.0,57.9,50.0,55.0,105.0,210.0
17.0,101.1,180.0,115.0,220.0,515.0
19.0,99.85,200.0,125.0,240.0,565.0
21.0,97.8,160.0,105.0,190.0,455.0
24.0,57.0,120.0,95.0,160.0,375.0
26.0,61.0,100.0,62.5,185.0,347.5
25.0,72.57,160.0,120.0,205.0,485.0
27.0,77.15,150.0,125.0,190.0,465.0
23.0,88.15,170.0,110.0,210.0,490.0
24.0,100.5,200.0,140.0,285.0,625.0
27.0,105.0,250.0,147.5,240.0,637.5
24.0,120.0,235.0,180.0,270.0,685.0
42.0,93.0,155.0,87.5,180.0,422.5
42.0,132.95,160.0,170.0,220.0,550.0
51.0,76.75,140.0,92.5,155.0,387.5
17.0,62.5,152.5,95.0,170.0,417.5
21.0,80.8,225.0,155.0,240.0,620.0
19.0,102.9,185.0,130.0,227.5,542.5
22.0,117.45,175.0,155.0,275.0,605.0
28.0,80.6,215.0,140.0,220.0,575.0
25.0,117.4,260.0,180.0,320.0,760.0
26.0,111.2,230.0,130.0,250.0,610.0
27.0,120.85,255.0,190.0,240.0,685.0
52.0,73.5,147.5,110.0,165.0,422.5
51.0,91.0,192.5,100.0,207.5,500.0
51.0,115.75,200.0,195.0,240.0,635.0
70.0,77.15,141.0,100.0,182.5,423.5
20.0,58.5,80.0,52.5,135.0,267.5
