This data set is used in CMSE 201 Section 004
IDX TYPE X Y Z VX VY VZ
97324 2 1.54369 0.620361 18.4565 -0.154101 -0.0651664 -0.157343 
102998 2 2.12284 0.997061 16.1109 0.323326 0.0597147 -0.380772 
100420 2 3.14722 3.16291 19.6538 0.220014 -0.414483 -0.150886 
98276 2 2.19478 0.655897 17.5227 -0.0242672 -0.448152 0.218474 
102230 2 2.9037 2.5968 18.8746 0.377024 -0.284764 0.0969148 
96361 2 2.30254 1.87698 16.3357 0.267193 0.209046 -0.1518 
101270 2 2.01709 4.93868 15.168 0.391228 -0.342143 0.0226878 
97323 2 1.6131 2.49642 18.0441 -0.061938 0.151187 -0.394577 
106209 2 3.66638 3.82168 15.4334 -0.155923 0.369867 0.114854 
111767 2 3.31635 3.1983 17.9342 0.144736 0.733157 -0.405352 
105060 2 3.41328 3.4682 18.6313 0.175091 0.132467 -0.17566 
111768 2 3.3327 1.29937 18.461 0.339577 0.43387 0.0110316 
107742 2 1.3357 0.842703 18.5404 0.219098 0.123793 -0.0773505 
96362 2 2.50908 2.36564 16.7672 0.447084 -0.208182 -0.257017 
102046 2 3.48533 0.432852 18.135 0.277307 -0.239427 -0.610424 
101614 2 3.91203 3.55491 17.9212 0.416215 0.297928 -0.310214 
97729 2 1.23219 3.6297 18.19 -0.311973 0.232977 0.364431 
97497 2 3.40917 0.838087 17.8788 -0.425192 0.16079 0.501876 
100731 2 1.72475 0.050601 18.6051 0.502148 -0.361392 0.405256 
100419 2 3.20301 4.81783 19.9547 0.171597 0.472607 -0.0911167 
105059 2 3.05209 4.67323 18.5741 0.0851355 0.342953 0.571734 
106533 2 2.54261 3.35911 19.8082 -0.118935 -0.318541 -0.176464 
107741 2 1.79404 2.97855 18.1134 0.48514 0.26412 0.196762 
101029 2 3.23628 0.855147 19.2179 0.205355 0.451191 0.478929 
113008 2 2.24408 3.90026 23.0513 0.674541 0.105864 -0.169035 
109342 2 2.72251 4.05536 24.4036 0.0298593 0.25977 0.908318 
114715 2 3.85697 3.21756 22.8866 -0.361327 -0.0923164 0.309467 
105899 2 2.52291 0.0695824 23.1411 0.109723 0.383229 -0.0566675 
97550 2 3.30968 0.357038 21.3929 0.218487 0.458547 -0.667816 
113640 2 3.32533 0.805317 23.2651 0.0992578 0.479838 -0.371256 
99812 2 2.5052 2.74042 22.0042 0.391395 0.368248 -0.308062 
97055 2 1.25276 1.26995 21.2569 -0.197577 0.140419 -0.399326 
113324 2 3.59688 4.9203 23.132 -0.30246 -0.161012 -0.349823 
106502 2 1.22131 4.23181 22.923 -0.127001 0.327194 -0.130845 
106534 2 2.81647 3.74166 20.0688 0.16058 -0.19143 -0.172202 
97549 2 3.0604 1.31368 22.0981 0.108512 0.149904 0.625829 
109341 2 2.44974 1.96848 24.4709 0.348031 0.0743728 0.208353 
111653 2 3.05158 2.91422 22.4063 -0.33351 0.0724568 -0.309018 
106009 2 2.13746 0.487144 21.149 -0.00706947 -0.158943 0.408153 
96814 2 3.44776 2.3047 24.4081 0.100307 0.777325 0.0788411 
112895 2 1.924 1.10178 23.7102 -0.122298 -0.199148 0.190941 
99204 2 1.74886 1.39593 20.785 -0.0884066 -0.0488463 0.143877 
110899 2 1.34885 0.273391 20.8848 0.0376939 0.187441 -0.0678482 
105731 2 2.5881 4.89594 21.4446 0.19313 0.111102 -0.128384 
100279 2 3.62264 1.23683 23.0904 -0.226471 0.241019 0.29781 
103418 2 3.14585 0.610817 24.6034 0.262493 0.407031 0.419935 
108891 2 1.83439 1.66608 24.9118 -0.0108704 -0.119445 0.288607 
96014 2 2.12066 1.03838 20.8859 -0.106353 0.937351 -0.252904 
106654 2 1.65376 0.365449 23.3487 -0.198362 -0.562696 -0.377006 
108629 2 2.58102 0.826694 22.4679 -0.294161 -0.388865 -1.01187 
105732 2 2.37226 3.04175 20.9335 0.177452 0.459397 0.315697 
100669 2 3.25384 4.292 24.3428 0.252023 0.00194934 -0.56772 
99203 2 2.03596 1.4857 21.7726 0.0944693 -0.00647529 0.10505 
113323 2 3.33782 2.75943 22.8329 0.283822 -0.0086476 0.245193 
102604 2 2.05974 1.99586 22.2155 -0.585727 0.322479 -0.122544 
106166 2 2.14579 4.95728 22.952 0.239289 0.248745 -0.337768 
114884 2 3.24487 3.70137 20.2527 0.0843173 0.481955 0.000683646 
97056 2 2.19261 2.884 22.2681 0.203395 -0.409699 -0.256249 
99811 2 2.54402 4.73894 21.6938 0.172176 0.215575 0.448496 
110900 2 1.74208 2.40769 20.954 -0.259969 -0.0631704 0.157783 
113007 2 1.65921 1.73705 23.1911 -0.838062 -0.0523808 -0.327151 
96813 2 3.74763 1.8643 23.7133 0.456947 -0.345241 -0.0514407 
114883 2 3.82713 3.14442 20.2766 -0.363153 0.104394 -0.238779 
102588 2 1.69559 1.52562 21.9496 0.161669 0.0532469 0.297746 
102603 2 1.97417 3.6763 23.0539 -0.265442 0.326558 0.15384 
112896 2 1.4365 0.644605 23.4513 0.0934107 -0.0502894 0.183283 
102587 2 2.03751 1.17558 21.2819 -0.0120916 -0.504578 -0.211923 
111844 2 2.94326 1.51181 20.5894 -0.381514 0.0729477 -0.0160238 
103417 2 2.75686 0.0670993 24.8925 0.622786 0.152835 0.272228 
114716 2 3.34605 1.04322 22.7782 0.389385 0.267759 -0.00161636 
103121 2 2.48375 0.646065 24.5815 0.357846 0.466478 0.858024 
101482 2 1.16132 4.87292 25.242 -0.333612 -0.0188964 0.108076 
98277 2 3.00987 1.29665 28.7004 0.12916 0.221724 -0.140454 
109089 2 1.13712 0.168014 27.4449 0.074164 0.506146 0.473071 
105276 2 2.15527 4.90519 25.8209 -0.00315208 -0.214034 -0.164453 
111395 2 3.82608 2.47842 28.7007 -0.323537 0.651942 -0.0991995 
97766 2 2.86146 4.42447 28.7651 -0.321622 0.587944 -0.347102 
98271 2 2.84937 4.71569 28.7586 0.111663 -0.238369 0.103935 
97853 2 2.3286 4.61816 27.9634 -0.239675 0.106741 -0.372502 
108892 2 1.62409 0.711271 26.2825 0.254017 -0.310812 -0.20457 
97426 2 2.14272 3.60566 26.1313 -0.0456605 0.109651 -0.241007 
96196 2 1.6606 1.77105 29.4653 -0.241074 -0.0472754 -0.454252 
102945 2 2.21638 1.16019 25.2767 -0.232957 -0.217018 -0.353266 
109071 2 3.92451 1.57123 29.0368 0.656082 0.231307 -0.099773 
97425 2 1.93662 2.16136 26.7448 -0.0726824 0.56689 -0.188631 
97070 2 3.0789 0.823819 26.6175 0.126084 0.0911808 -0.226215 
109072 2 3.6249 2.71265 28.2868 -0.170572 -0.532227 -0.288747 
110672 2 3.38535 1.14067 25.3444 0.17117 -0.317531 -0.136541 
99733 2 3.04348 4.35515 26.53 -0.399336 0.294776 -0.0807193 
98281 2 2.84512 1.25427 29.2797 0.00205459 0.639393 -0.0120906 
114706 2 3.03194 3.15796 27.9862 -0.122118 0.399518 0.157615 
98278 2 2.91616 0.12385 28.5604 -0.0407626 0.218197 0.0558656 
96338 2 3.78605 4.60342 28.1169 -0.643992 -0.00895166 -0.284854 
112840 2 3.9627 1.00073 26.2412 0.0134061 0.539433 -0.500801 
104649 2 2.01013 4.76829 26.9087 -0.725468 0.0701969 0.109505 
97069 2 3.46973 3.0653 26.6468 -0.459205 0.312029 -0.169405 
98272 2 3.05403 3.28694 28.2443 -0.343577 -0.561394 0.407121 
108277 2 3.89529 1.95755 26.1572 -0.146227 0.161936 -0.651744 
108308 2 2.75168 3.87599 29.7107 -0.612846 -0.36349 0.0694064 
108253 2 2.24971 4.12433 27.0155 -0.0738968 0.240536 -0.0756214 
96074 2 3.28586 0.421636 29.3464 0.13224 0.258852 -0.171704 
107282 2 3.49635 0.687232 27.2124 -0.151364 -0.37322 -0.361925 
112182 2 3.14607 4.03376 29.9958 -0.00544667 0.37087 -0.367738 
107281 2 3.88663 2.40074 27.2407 0.0805756 0.0689192 -0.00596412 
111187 2 3.32316 3.8267 29.5144 0.0470698 0.00943766 -0.158688 
110671 2 3.81958 3.12046 25.7163 -0.530803 0.362131 0.173342 
107030 2 3.46207 0.0202088 28.9293 -0.273052 -0.222833 -0.264196 
114232 2 2.56594 2.54137 33.5769 -0.556115 -0.274185 -0.479291 
96664 2 3.08425 3.22885 30.338 -0.697779 0.383724 -0.146923 
103700 2 2.24701 3.72488 32.6158 0.235737 -0.304631 0.243034 
96663 2 3.07314 2.65379 30.6867 -0.294454 -0.252143 0.260192 
101000 2 1.8169 2.71474 30.9097 -0.0596569 -0.523693 0.11439 
101923 2 3.04426 2.07571 32.4907 -0.264865 0.445129 0.046998 
96195 2 2.08852 3.8617 30.1454 0.392672 0.23304 0.567516 
101964 2 2.53209 0.029059 31.4492 -0.0769272 0.0921702 -0.187229 
111170 2 3.97202 0.476484 31.376 0.331497 0.0435036 0.250246 
113342 2 3.43139 1.18584 31.7778 0.408572 -0.0708252 -0.173006 
102188 2 3.4864 4.52827 34.9376 -0.374661 0.250067 0.0826543 
114048 2 3.1543 2.11845 34.3493 0.153724 -0.437285 -0.735549 
114231 2 3.15783 4.61125 33.0673 0.120359 -0.366905 0.350592 
97810 2 1.89047 4.71171 34.9147 -0.193252 0.215233 0.150901 
97790 2 3.13111 4.50455 33.5624 -0.470414 0.201029 0.296041 
114023 2 1.23713 2.32524 32.9715 0.226467 -0.691507 0.193824 
105587 2 2.68015 3.03084 30.4799 0.0964746 0.00244964 0.117348 
114047 2 3.0347 2.61829 33.8198 0.183609 -0.414732 0.220665 
100833 2 3.10642 4.25115 32.8368 -0.27094 0.25268 0.275401 
105446 2 2.79979 0.468959 34.0935 -0.223059 0.357668 0.337689 
100999 2 1.71392 2.48956 31.2234 0.0995196 -0.0394537 0.188205 
108619 2 3.21345 4.64048 34.1179 0.324965 -0.076363 0.141991 
105445 2 3.24907 2.61708 34.2117 0.741463 0.0565989 0.352223 
108620 2 2.73724 2.57019 33.6378 -0.029292 0.379905 0.696022 
97789 2 2.64602 2.47478 33.3651 -0.271834 0.130375 0.103145 
110221 2 3.96457 4.5475 33.2481 -0.101536 0.821886 -0.0921162 
113513 2 3.89823 0.78561 33.9955 -0.429266 -0.245042 0.252063 
102918 2 1.40418 1.02809 31.6326 -0.161476 0.0289841 0.456007 
112094 2 3.13447 4.03152 30.4 -0.0469026 0.44029 -0.135156 
98869 2 1.64448 4.4377 31.0947 0.215691 0.310954 0.193381 
105588 2 2.83966 1.06678 30.1915 -0.0936355 0.630178 0.279782 
114703 2 3.71869 1.32895 33.0059 -0.128598 0.72164 -0.22709 
104712 2 3.71268 3.92185 34.4709 -0.141252 -0.217611 0.150609 
111169 2 3.91402 0.228947 31.5538 0.663142 0.260024 0.140341 
110554 2 3.02465 1.77222 33.1856 -0.314599 0.0297963 -0.525098 
104577 2 1.38114 3.39654 30.1081 0.0952887 -0.0490428 -0.191385 
97809 2 1.50901 3.44867 34.6893 0.104592 -0.218556 -0.401359 
102160 2 2.4264 1.79495 30.1323 0.0511306 -0.0705082 -0.423153 
100834 2 2.44182 2.15514 32.7439 0.231761 0.178611 -0.0209566 
105465 2 2.6152 3.71332 34.4627 -0.49318 0.62808 0.0952353 
110222 2 3.87581 4.35444 33.1492 -0.00371755 0.310032 0.210683 
101924 2 3.18625 0.867144 32.5719 -0.313627 0.377026 0.0751053 
102187 2 3.41138 4.41909 34.1468 -0.191831 0.813373 -0.0101588 
112998 2 2.67952 3.43209 32.5478 -0.400539 0.249979 0.0173462 
102917 2 1.1075 0.366089 31.9934 -0.300046 -0.180228 0.550688 
102159 2 2.51195 1.11024 30.3727 0.034553 0.0608209 0.22108 
104711 2 3.13922 1.92814 35.1039 -0.481525 0.724061 0.602312 
110424 2 1.70132 4.43265 39.2673 -0.0331431 -0.197104 0.464851 
101915 2 3.62223 2.05892 35.7193 -0.274371 -0.187691 -0.794243 
110423 2 1.09762 3.98081 38.7562 0.133794 -0.199609 0.2374 
110165 2 2.31495 2.23483 38.8747 -0.49429 0.166933 0.0993928 
110639 2 2.13492 1.89558 37.4222 -0.0851236 0.147762 -0.237497 
109251 2 3.45363 1.52982 39.3753 -0.070247 -0.396566 -0.0734789 
106479 2 3.34647 0.309556 35.0754 -0.211835 0.619814 0.00347847 
115092 2 1.31286 2.34507 38.3799 0.41516 0.161363 0.232244 
102622 2 3.98559 0.972408 37.0013 0.744919 -0.0454046 0.0287768 
113124 2 3.16388 4.21981 37.6635 -0.0192356 -0.704723 0.386877 
109252 2 3.27899 1.9726 38.896 0.208722 -0.208155 0.249836 
110166 2 2.42569 4.20811 38.6188 0.27886 0.287064 -0.026828 
107248 2 3.89128 2.06698 38.6435 0.313195 0.259369 0.126708 
109738 2 3.48796 0.20645 37.1412 -0.256558 0.157773 0.0602686 
107606 2 2.17013 4.02906 37.3752 0.0668241 0.129988 0.000681937 
104842 2 2.02704 4.09328 39.3394 -0.345201 0.636859 0.442246 
109218 2 2.39301 1.06019 39.3444 0.0884444 0.244967 -0.288154 
103405 2 2.04562 0.839841 35.081 -0.289567 0.0263387 -0.242212 
107605 2 1.71258 1.96141 37.5982 -0.419576 -0.300132 -0.132891 
101081 2 2.35989 4.25473 37.3774 -0.490291 0.258289 0.606055 
110061 2 1.15131 4.58889 36.857 0.215524 -0.179699 -0.234949 
100312 2 2.36407 0.0886923 36.5657 -0.27629 -0.200591 0.101439 
109182 2 1.21985 4.85847 35.0562 0.269885 0.163543 0.302849 
106269 2 1.20855 4.79726 37.5285 0.282432 0.0871821 0.344218 
114222 2 3.60094 3.81562 39.9074 -0.132588 0.552772 -0.239502 
110102 2 3.09316 3.83949 38.0638 -0.406977 0.0656155 0.663077 
110585 2 1.44783 0.109303 37.0113 0.256116 -0.0555378 -0.114454 
109217 2 2.19925 0.984437 39.8688 -0.120389 -0.24005 0.0267984 
105032 2 2.8813 3.70799 36.8381 0.312289 0.283501 0.295018 
109838 2 3.85571 1.25781 36.1743 0.125001 0.448537 -0.167677 
106480 2 3.3067 1.07173 35.6791 0.183657 0.136697 -0.815737 
115091 2 1.04701 0.216885 38.1444 -0.0563 0.0806945 0.268887 
107921 2 3.92429 7.74139 3.81867 0.14594 0.37355 -0.125767 
106846 2 3.04711 6.52897 0.917331 0.0699682 0.222909 -0.0452813 
109805 2 2.5855 9.35841 4.83929 -0.491851 0.46204 -0.408137 
100618 2 3.24236 9.41235 1.9074 -0.0758035 0.346442 0.305286 
108449 2 3.5159 9.0517 0.932713 -0.501488 -0.329975 -0.151664 
104717 2 1.47136 9.14622 4.75904 0.268182 0.048992 0.0598156 
106752 2 2.98205 6.46699 0.783525 0.0357178 0.0854534 0.148642 
108174 2 3.26917 9.49296 0.190902 -0.0526685 -0.02659 -0.435795 
105714 2 2.57314 7.59894 1.46877 -0.287198 0.36738 0.14732 
103748 2 3.18884 9.69614 2.22748 -0.120381 0.289139 0.608946 
109487 2 3.43822 8.62644 3.86512 0.109755 -0.0393565 0.104001 
111327 2 3.38241 8.38229 4.1745 0.171166 -0.143019 0.34933 
115085 2 2.43969 9.60211 1.84499 -0.246448 0.287364 -0.162224 
112172 2 1.88637 7.63762 3.43813 -0.493155 -0.14255 0.215969 
99645 2 3.91176 7.3549 3.55745 -0.318951 0.126464 -0.0519967 
108942 2 2.60947 9.42131 4.05042 0.160518 0.148998 0.818545 
106495 2 3.55605 8.4842 1.15843 -0.050714 -0.101986 0.100165 
102216 2 3.99228 8.96895 3.82282 0.118033 0.849221 0.0515979 
101074 2 2.92463 6.54882 1.25321 -0.333018 -0.0968239 0.202807 
105992 2 3.1366 8.23175 3.78439 -0.0932612 0.212503 -0.0936233 
100044 2 2.76902 6.29849 2.09889 -0.0886601 0.111229 0.147542 
101986 2 1.85215 8.24527 2.31929 -0.125373 -0.378661 0.188968 
103388 2 3.44353 9.76346 1.75278 -0.0688617 -0.0419874 -0.149342 
109909 2 3.11797 8.12479 0.708713 0.230451 0.324965 0.523915 
105713 2 3.03798 9.4635 0.333346 0.202025 0.492252 0.578163 
106496 2 3.45517 6.85477 1.70834 0.327968 0.286501 0.0783259 
105304 2 2.99413 5.56621 4.73514 -0.0966597 0.145168 -0.489412 
112171 2 2.09251 9.85391 3.09549 -0.196269 0.296694 -0.0274484 
103747 2 3.0946 7.70431 2.51226 -0.176781 -0.177787 0.518765 
100043 2 2.64718 7.18039 3.28463 0.352517 -0.037714 0.203467 
106751 2 2.7693 7.88183 0.54611 -0.603398 0.297638 0.0846902 
111401 2 3.59749 5.39074 0.16729 0.0776839 -0.651057 -0.0398507 
99420 2 2.73525 5.18219 3.73903 0.16907 0.0967922 -0.191018 
108941 2 2.11975 7.32258 4.48512 0.572375 0.310881 -0.111259 
111711 2 1.90668 6.18369 2.62775 0.119884 -0.0725921 0.671901 
99000 2 3.03497 5.8083 7.37995 0.46092 -0.0460197 0.142458 
101820 2 2.3319 8.14174 9.34906 -0.0841774 0.559972 -0.710979 
100981 2 1.29793 9.34629 7.12698 0.182187 0.0359745 -0.546987 
103353 2 3.89963 6.44887 8.25887 0.175316 -0.311596 -0.201966 
108995 2 3.84245 5.99461 7.33761 -0.0109615 -0.106927 -0.22192 
96754 2 2.29693 6.37576 5.8846 0.136542 -0.0911457 -0.905074 
114124 2 1.84813 9.52946 7.69288 -0.198951 -0.0086376 -0.649601 
98255 2 3.49546 6.68356 9.80535 0.468872 0.469001 -0.48188 
97433 2 2.20795 6.97921 5.58432 0.483734 0.238105 0.394842 
112946 2 3.74668 7.90167 7.72621 -0.170616 0.0535592 0.491866 
111511 2 3.6663 8.59679 6.98628 0.330276 0.110136 0.0145205 
110149 2 2.86628 6.83106 5.2351 -0.418268 0.118696 -0.146393 
104955 2 2.31104 8.20888 8.37337 -0.334416 0.0544616 0.242032 
100011 2 2.22246 7.69127 8.8195 0.261662 0.666151 0.612967 
101523 2 3.51454 5.69798 5.92023 -0.176315 0.407434 0.0292121 
111455 2 1.97855 8.9261 7.56616 -0.219983 0.0213145 0.0512202 
110417 2 3.16926 5.32282 6.2079 0.36437 -0.422648 0.14584 
96753 2 2.18008 7.37637 6.33171 0.133071 0.423878 -0.0138719 
103854 2 3.75068 9.1153 9.31922 -0.47881 0.00558931 -0.520581 
106290 2 3.11071 8.92014 6.21162 -0.0265483 -0.186211 0.167172 
105439 2 3.19977 8.21214 6.87841 -0.591303 1.04645 0.00350817 
108492 2 3.67336 7.39033 5.38723 0.362365 0.0959231 0.0308561 
111226 2 2.5382 6.66477 9.97704 0.0798159 0.164898 0.0199875 
106289 2 3.54833 7.87125 6.97019 0.299803 -0.567792 0.278049 
101819 2 2.30127 6.15024 9.03513 0.0476344 0.416362 -0.212781 
98999 2 3.50398 7.89357 7.06527 0.0650401 0.336379 0.397971 
111512 2 3.52041 8.60257 6.16216 -0.0207158 -0.103777 0.796236 
105634 2 3.88564 7.73231 9.48218 -0.250401 0.0135692 0.636334 
105115 2 2.75017 8.63712 9.03057 -0.420484 0.230837 0.0109099 
104956 2 2.10182 9.75894 8.8476 -0.166598 0.263926 0.00785083 
107720 2 3.7805 8.74402 9.88464 0.121186 0.2054 -0.0693412 
97841 2 3.11567 6.83545 5.9559 0.162063 -0.182562 0.223088 
96566 2 2.70199 6.40292 8.24305 0.144342 0.60739 0.387526 
100344 2 1.38089 8.58275 6.38167 0.193406 0.229435 0.390561 
103853 2 3.50546 6.92687 9.29503 -0.266835 0.0272247 -0.272814 
111456 2 1.72496 8.86274 7.88142 -0.325854 0.29721 0.415776 
101706 2 2.87965 5.47515 6.83068 0.133993 0.524195 -0.436855 
113426 2 3.57448 7.97669 9.50071 0.12098 -0.231099 -0.106132 
96565 2 2.95659 8.39282 8.68095 0.18103 0.179661 0.368138 
113862 2 2.22737 5.36256 8.17509 0.252888 0.184171 -0.15947 
108491 2 3.36749 5.19526 5.38002 -0.103143 0.128314 -0.160809 
100863 2 2.34676 8.50841 9.99025 -0.0478968 0.198859 -0.0632867 
105440 2 3.10856 8.5808 7.0763 0.447086 0.106171 0.343403 
111130 2 2.96865 9.04102 7.87174 0.0225325 0.198078 -0.0910534 
99665 2 3.93819 8.76793 6.90319 -0.125151 0.491333 0.0506456 
97434 2 1.97555 8.58847 5.3086 -0.563087 0.515771 0.601769 
113425 2 3.16698 8.90122 9.61325 0.582228 -0.0249467 0.288808 
110748 2 3.45774 9.95287 8.85346 0.514917 0.0949621 0.108993 
112945 2 3.89215 6.32116 7.34579 0.0666441 0.449369 0.174754 
105116 2 3.36639 8.41522 9.31237 0.320205 -0.166131 -0.31679 
97883 2 1.59006 5.32685 9.13016 -0.399634 0.436896 -0.19271 
100012 2 1.84828 5.58454 9.11579 0.840915 0.102469 0.298346 
97842 2 2.87908 5.08718 6.38887 -0.382633 0.0566255 0.135929 
100374 2 1.82613 7.75504 11.093 -0.0750679 0.44948 -0.129028 
103138 2 2.39263 9.81816 11.8622 -0.368513 0.0798409 0.187291 
114420 2 3.21013 6.69496 12.5949 -0.458949 -0.0741555 0.226463 
110494 2 1.46448 9.56416 14.6949 -0.186668 0.180163 0.231139 
100373 2 2.18798 9.8207 11.2765 -0.372339 -0.278808 0.362422 
107731 2 3.46446 7.89183 12.5674 1.04373 -0.306711 0.442655 
114163 2 3.5625 8.78804 11.8039 -0.120856 0.413773 -0.0558141 
114164 2 3.85108 7.29315 11.3084 -0.521982 -0.123197 0.0426254 
99770 2 1.8532 8.9987 13.4491 -0.192432 -0.0638204 -0.352855 
112938 2 2.46028 7.34836 14.2569 -0.528248 0.670055 0.551088 
106691 2 3.61289 7.1315 14.7694 -0.253442 0.532746 0.0822247 
99594 2 1.2387 9.27468 11.1851 -0.0375351 -0.0271507 0.598692 
103301 2 3.07997 9.96715 14.4363 -0.32832 0.165015 0.116784 
107990 2 2.30991 6.21662 14.5033 0.43451 -0.404269 -0.277378 
101517 2 3.64346 8.47593 14.9673 0.316467 0.0523417 0.109423 
96505 2 2.79267 7.17519 11.9386 0.224711 -0.320635 0.430839 
106933 2 2.30162 5.65511 14.1936 0.214765 0.491288 0.294779 
100636 2 1.83249 6.804 14.9164 -0.876237 -0.493333 0.00584154 
107500 2 2.4382 7.59697 10.636 -0.471443 0.55301 -0.185613 
112937 2 2.74162 6.62535 13.8243 0.0937426 0.518016 -0.0833118 
104127 2 1.22909 7.29751 13.7919 0.343347 0.097028 -0.419437 
108368 2 3.93077 8.53503 12.1847 0.719592 0.175418 0.0628044 
106385 2 2.07356 9.19317 13.3158 -0.00390603 0.0160561 0.0428708 
98172 2 3.65929 5.89108 14.9608 -0.248269 0.0237555 -0.184963 
110606 2 2.98825 7.16441 11.062 -0.263939 -0.0842823 0.57878 
114419 2 3.11127 7.27885 12.3938 0.586097 0.396629 -0.0019672 
106386 2 2.28161 8.40043 12.413 -0.371652 -0.204764 -0.534344 
100635 2 1.9179 6.07448 13.7646 -0.34767 0.310254 -0.175965 
107499 2 2.32828 9.44356 10.6516 0.373112 0.28083 0.0851813 
96506 2 3.08415 6.24757 12.2666 -0.327412 -0.235893 0.0770821 
100526 2 3.35854 6.02495 12.4938 -0.0443662 0.374465 0.0405067 
113012 2 3.06718 9.67396 10.0301 0.52006 0.315932 0.129133 
100864 2 2.46877 9.35564 10.0763 -0.0918727 0.34482 -0.153904 
103137 2 2.49302 8.40904 12.1278 -0.0584804 -0.0231237 0.0786587 
97427 2 1.72456 8.14529 13.135 -0.0528053 0.367653 0.119142 
107732 2 3.79767 9.72664 12.1653 -0.210951 0.355199 -0.0329606 
106934 2 2.2615 5.91836 14.5444 -0.637731 -0.0615629 0.379996 
101608 2 1.57423 7.19233 12.387 -0.128895 -0.026172 -0.294579 
107989 2 2.48484 5.13935 14.9169 0.541536 0.0567999 -0.0110894 
96610 2 2.4629 5.49865 14.3348 0.187735 0.00143647 -0.229572 
106692 2 3.94027 5.91953 14.8128 -0.345501 0.323891 0.105924 
96609 2 2.17813 7.35544 13.863 0.309259 0.0249596 0.132737 
110605 2 3.09328 7.8824 11.2209 -0.365803 -0.113994 0.015481 
100525 2 3.75162 6.88037 11.8559 -0.185689 0.137028 0.252056 
104057 2 3.77184 5.02468 10.4898 -0.196561 -0.260201 -0.283494 
108851 2 3.92496 5.02583 12.5851 0.237197 0.0267358 -0.279431 
108908 2 3.00753 9.13062 16.1435 -0.305573 0.267667 0.322197 
106584 2 2.83668 6.26633 19.4661 -0.951448 -0.266468 -0.281567 
97441 2 2.66574 9.9335 16.1024 0.400939 0.447198 -0.183997 
109522 2 3.69479 8.03907 19.0083 -0.126185 0.0386058 -0.0540198 
103318 2 2.19035 8.99274 15.4864 0.267414 0.057448 0.130388 
114197 2 2.12637 5.87479 18.0686 0.670742 0.0916982 -0.0517521 
104210 2 1.33566 9.40646 19.7118 0.206461 -0.129928 0.309511 
96741 2 3.79124 7.63533 15.1811 0.237181 -0.219101 0.171166 
107483 2 1.51027 7.94185 18.6925 -0.531376 -0.346123 -0.0892866 
105778 2 3.68805 8.04576 19.5498 -0.320455 0.328698 -0.635616 
102639 2 1.25353 8.36197 17.9085 -0.640837 0.268988 -0.277905 
110493 2 1.20587 7.76337 15.0686 0.10315 0.114524 -0.0912611 
114484 2 3.53204 5.5471 18.8896 -0.0422955 -0.0736592 0.139804 
106583 2 3.4664 6.38045 18.9578 -0.210309 -0.307017 -0.708663 
110511 2 2.51737 8.94137 18.8189 0.627246 0.72398 0.1762 
104321 2 3.853 7.48408 16.8368 0.0843032 -0.206564 0.302712 
113501 2 2.43291 6.39302 19.8782 0.40998 -0.284479 -0.0857586 
98013 2 2.92046 9.232 17.3909 -0.0387462 0.150591 0.290337 
98171 2 3.94212 5.31395 15.7991 -0.0243091 0.35399 0.324423 
110163 2 1.14743 9.57164 19.3249 0.333465 -0.503481 0.158475 
101269 2 2.40144 6.96042 15.373 0.529609 -0.349815 -0.269147 
110162 2 2.28941 7.69624 17.3514 0.0354822 -0.152824 0.449701 
114483 2 3.64054 7.58872 19.063 0.021136 0.341618 -0.0552082 
109228 2 1.77319 8.49453 18.2049 -0.0224666 0.0391018 0.855218 
103317 2 1.76388 6.81587 15.2633 0.0192334 0.270053 -0.260894 
104209 2 1.09175 7.22294 19.7311 -0.128209 0.00114411 -0.186299 
113880 2 1.23527 7.05659 16.964 0.535268 -0.243396 -0.109829 
113108 2 3.9091 7.57895 19.0048 -0.132372 -0.0919358 0.199796 
114198 2 2.38315 7.98771 17.8843 -0.668002 -0.343436 0.0275942 
102981 2 3.74777 9.55355 16.9154 -0.0475806 -0.15777 0.24756 
106772 2 1.71437 9.99905 19.0492 0.0423448 0.199175 0.203144 
