year,day,hour,minute,station_type,station_id,lake,data_format,air_temp,dew_point,wind_speed,max_gust,water_temp
2025,26,6,24,1,BUFN6,4.0,9,0.0,-3.3,11.3,14.4,3.0
2025,26,6,24,1,DTLM4,2.0,9,-3.7,-6.6,4.1,7.7,1.8
2025,26,6,24,1,FAIO1,4.0,9,0.3,-2.6,13.9,15.9,0.2
2025,26,6,24,1,HLNM4,1.0,9,-1.5,-5.8,7.7,9.8,0.6
2025,26,6,24,1,HRBM4,2.0,9,-2.6,-6.2,6.2,9.8,1.8
2025,26,6,24,1,MACM4,1.0,9,-3.8,-5.4,6.7,9.8,0.2
2025,26,6,24,1,MNMM4,1.0,9,-4.7,-10.5,5.1,7.2,1.8
2025,26,6,24,1,MRHO1,4.0,9,0.1,-8.2,4.1,7.2,0.0
2025,26,6,30,1,BUFN6,4.0,9,0.0,-3.3,11.8,14.9,3.0
2025,26,6,30,1,DTLM4,2.0,9,-3.6,-6.6,5.7,7.2,1.8
2025,26,6,30,1,FAIO1,4.0,9,0.3,-2.5,13.9,16.5,0.2
2025,26,6,30,1,HLNM4,1.0,9,-1.5,-5.2,6.2,9.8,0.6
2025,26,6,30,1,HRBM4,2.0,9,-2.6,-6.3,6.2,9.8,1.9
2025,26,6,30,1,MACM4,1.0,9,-4.0,-5.3,6.2,7.2,0.1
2025,26,6,30,1,MNMM4,1.0,9,-4.6,-10.3,5.1,7.2,1.8
2025,26,6,30,1,MRHO1,4.0,9,0.0,-8.1,3.6,8.2,0.0
2025,26,6,36,1,BUFN6,4.0,9,-0.1,-3.2,10.8,13.9,3.0
2025,26,6,36,1,DTLM4,2.0,9,-3.7,-6.8,4.6,9.3,1.8
2025,26,6,36,1,FAIO1,4.0,9,0.3,-2.5,13.4,16.5,0.2
2025,26,6,36,1,HLNM4,1.0,9,-1.6,-5.2,5.7,10.3,0.6
2025,26,6,36,1,HRBM4,2.0,9,-2.6,-6.5,5.7,9.3,1.9
2025,26,6,36,1,MACM4,1.0,9,-4.0,-4.9,7.7,10.3,0.1
2025,26,6,36,1,MNMM4,1.0,9,-4.6,-10.4,3.6,6.7,1.8
2025,26,6,36,1,MRHO1,4.0,9,-0.1,-8.2,3.6,7.7,0.0
2025,26,6,42,1,BUFN6,4.0,9,-0.1,-3.1,10.3,13.4,3.0
2025,26,6,42,1,DTLM4,2.0,9,-3.8,-7.0,3.6,9.3,1.8
2025,26,6,42,1,FAIO1,4.0,9,0.2,-2.6,13.4,15.9,0.2
2025,26,6,42,1,HLNM4,1.0,9,-1.5,-5.7,8.2,10.3,0.6
2025,26,6,42,1,HRBM4,2.0,9,-2.7,-6.8,6.2,9.3,1.9
2025,26,6,42,1,MACM4,1.0,9,-4.0,-4.8,6.2,9.8,0.1
2025,26,6,42,1,MNMM4,1.0,9,-4.6,-10.3,4.6,6.2,1.8
2025,26,6,42,1,MRHO1,4.0,9,-0.4,-8.2,3.6,7.7,0.0
2025,26,6,48,1,BUFN6,4.0,9,-0.2,-3.1,9.8,12.3,3.0
2025,26,6,48,1,DTLM4,2.0,9,-3.8,-7.0,4.1,9.3,1.8
2025,26,6,48,1,FAIO1,4.0,9,0.2,-2.6,13.9,15.9,0.2
2025,26,6,48,1,HLNM4,1.0,9,-1.5,-5.2,6.7,10.3,0.6
2025,26,6,48,1,HRBM4,2.0,9,-2.7,-7.1,6.2,8.7,1.9
2025,26,6,48,1,MACM4,1.0,9,-4.1,-4.8,6.2,10.8,0.1
2025,26,6,48,1,MNMM4,1.0,9,-4.6,-10.1,4.6,7.2,1.8
2025,26,6,48,1,MRHO1,4.0,9,-0.3,-8.2,3.6,6.2,0.0
2025,26,7,6,1,BUFN6,4.0,9,-0.2,-3.0,10.3,13.9,3.0
2025,26,7,6,1,DTLM4,2.0,9,-4.0,-7.4,4.1,6.7,1.8
2025,26,7,6,1,FAIO1,4.0,9,0.1,-2.5,13.4,15.9,0.2
2025,26,7,6,1,HLNM4,1.0,9,-1.5,-5.5,7.2,9.3,0.6
2025,26,7,6,1,HRBM4,2.0,9,-2.8,-7.7,5.7,8.2,2.0
2025,26,7,6,1,MACM4,1.0,9,-4.1,-4.3,5.1,7.7,0.1
2025,26,7,6,1,MNMM4,1.0,9,-4.7,-10.0,2.6,5.7,1.8
2025,26,7,6,1,MRHO1,4.0,9,-0.3,-8.1,4.1,6.2,0.0
2025,26,7,12,1,BUFN6,4.0,9,-0.2,-3.0,11.3,13.9,3.0
2025,26,7,12,1,DTLM4,2.0,9,-4.2,-7.5,3.6,7.7,1.8
2025,26,7,12,1,FAIO1,4.0,9,0.0,-2.5,14.4,16.5,0.2
2025,26,7,12,1,HLNM4,1.0,9,-1.6,-4.8,6.2,9.3,0.6
2025,26,7,12,1,HRBM4,2.0,9,-2.7,-7.6,7.7,9.3,2.0
2025,26,7,12,1,MACM4,1.0,9,-4.1,-5.2,6.7,9.8,0.1
2025,26,7,12,1,MNMM4,1.0,9,-4.5,-10.2,5.1,6.2,1.8
2025,26,7,12,1,MRHO1,4.0,9,-0.4,-8.1,3.6,7.2,0.0
2025,26,7,18,1,BUFN6,4.0,9,-0.3,-2.8,9.8,13.4,3.0
2025,26,7,18,1,DTLM4,2.0,9,-4.3,-7.5,4.1,6.2,1.8
2025,26,7,18,1,FAIO1,4.0,9,0.1,-2.5,14.4,15.9,0.2
2025,26,7,18,1,HLNM4,1.0,9,-1.6,-4.9,5.7,9.8,0.6
2025,26,7,18,1,HRBM4,2.0,9,-2.9,-7.7,6.2,9.3,2.0
2025,26,7,18,1,MACM4,1.0,9,-4.1,-4.5,6.7,8.7,0.1
2025,26,7,18,1,MNMM4,1.0,9,-4.7,-10.2,3.6,7.2,1.8
2025,26,7,18,1,MRHO1,4.0,9,-0.6,-8.2,2.6,6.7,0.0
2025,26,7,24,1,BUFN6,4.0,9,-0.3,-2.8,9.8,13.4,3.0
2025,26,7,24,1,DTLM4,2.0,9,-4.4,-7.5,3.6,6.7,1.8
2025,26,7,24,1,FAIO1,4.0,9,0.0,-2.5,14.4,16.5,0.2
2025,26,7,24,1,HLNM4,1.0,9,-1.6,-5.3,7.2,10.3,0.6
2025,26,7,24,1,HRBM4,2.0,9,-2.9,-7.6,5.7,8.7,2.0
2025,26,7,24,1,MACM4,1.0,9,-4.3,-5.0,7.2,10.3,0.2
2025,26,7,24,1,MNMM4,1.0,9,-4.8,-11.0,4.6,6.7,1.8
2025,26,7,24,1,MRHO1,4.0,9,-0.6,-8.2,2.6,5.7,0.0
2025,26,7,30,1,BUFN6,4.0,9,-0.3,-2.9,9.8,12.3,3.0
2025,26,7,30,1,DTLM4,2.0,9,-4.5,-7.4,4.1,7.2,1.8
2025,26,7,30,1,FAIO1,4.0,9,0.0,-2.5,13.9,15.9,0.2
2025,26,7,30,1,HLNM4,1.0,9,-1.7,-5.3,6.7,9.3,0.6
2025,26,7,30,1,HRBM4,2.0,9,-3.0,-7.6,5.1,9.3,2.0
2025,26,7,30,1,MACM4,1.0,9,-4.4,-4.9,5.7,8.7,0.2
2025,26,7,30,1,MNMM4,1.0,9,-5.0,-11.7,5.7,7.7,1.8
2025,26,7,30,1,MRHO1,4.0,9,-0.7,-8.2,2.6,6.2,0.0
2025,26,7,54,1,BUFN6,4.0,9,-0.4,-2.8,9.3,11.3,3.0
2025,26,7,54,1,DTLM4,2.0,9,-4.7,-7.0,4.6,6.7,1.8
2025,26,7,54,1,FAIO1,4.0,9,-0.1,-2.7,13.4,15.9,0.2
2025,26,7,54,1,HLNM4,1.0,9,-1.6,-5.4,7.7,9.8,0.5
2025,26,7,54,1,HRBM4,2.0,9,-2.9,-7.9,7.2,10.8,2.0
2025,26,7,54,1,MACM4,1.0,9,-4.7,-6.9,7.2,12.3,0.1
2025,26,7,54,1,MNMM4,1.0,9,-5.6,-12.4,6.2,10.8,1.8
2025,26,7,54,1,MRHO1,4.0,9,-0.7,-8.1,2.6,7.7,0.0
2025,26,8,0,1,BUFN6,4.0,9,-0.3,-2.8,9.8,11.3,3.0
2025,26,8,0,1,DTLM4,2.0,9,-4.8,-7.0,4.1,6.2,1.8
2025,26,8,0,1,FAIO1,4.0,9,-0.2,-2.7,13.4,15.4,0.2
2025,26,8,0,1,HLNM4,1.0,9,-1.7,-5.7,7.7,10.3,0.5
2025,26,8,0,1,HRBM4,2.0,9,-3.0,-8.2,6.7,9.3,2.0
2025,26,8,0,1,MACM4,1.0,9,-4.8,-7.2,7.7,11.3,0.1
2025,26,8,0,1,MNMM4,1.0,9,-5.9,-12.5,6.2,8.7,1.8
2025,26,8,0,1,MRHO1,4.0,9,-0.6,-8.2,3.6,7.7,0.0
2025,26,8,6,1,BUFN6,4.0,9,-0.4,-2.8,8.7,12.3,3.0
2025,26,8,6,1,DTLM4,2.0,9,-4.7,-6.8,4.1,7.2,1.8
2025,26,8,6,1,FAIO1,4.0,9,-0.2,-2.7,12.9,16.5,0.2
2025,26,8,6,1,HLNM4,1.0,9,-1.9,-5.8,8.2,10.3,0.5
2025,26,8,6,1,HRBM4,2.0,9,-3.1,-8.3,5.7,10.3,2.0
2025,26,8,6,1,MACM4,1.0,9,-5.0,-7.4,7.7,11.3,0.1
2025,26,8,6,1,MNMM4,1.0,9,-6.2,-12.9,5.1,8.2,1.8
2025,26,8,6,1,MRHO1,4.0,9,-0.5,-8.2,4.6,6.7,0.0
2025,26,8,12,1,BUFN6,4.0,9,-0.4,-3.0,10.8,12.9,3.0
2025,26,8,12,1,DTLM4,2.0,9,-4.8,-6.8,3.1,5.7,1.8
2025,26,8,12,1,FAIO1,4.0,9,-0.3,-4.7,12.9,15.9,0.2
2025,26,8,12,1,HLNM4,1.0,9,-1.9,-5.6,8.2,9.8,0.5
2025,26,8,12,1,HRBM4,2.0,9,-3.0,-8.3,6.7,10.8,2.0
2025,26,8,12,1,MACM4,1.0,9,-5.0,-7.5,9.8,12.9,0.1
2025,26,8,12,1,MNMM4,1.0,9,-6.3,-12.8,5.1,8.7,1.8
2025,26,8,12,1,MRHO1,4.0,9,-0.5,-8.2,5.1,8.2,0.0
2025,26,8,18,1,BUFN6,4.0,9,-0.4,-2.8,9.8,11.8,3.0
2025,26,8,18,1,DTLM4,2.0,9,-4.7,-6.7,4.6,6.2,1.8
2025,26,8,18,1,FAIO1,4.0,9,-0.2,-3.0,13.4,15.9,0.2
2025,26,8,18,1,HLNM4,1.0,9,-1.8,-5.4,9.3,10.8,0.5
2025,26,8,18,1,HRBM4,2.0,9,-3.0,-8.3,6.2,10.8,2.0
2025,26,8,18,1,MACM4,1.0,9,-5.2,-7.5,8.2,11.8,0.1
2025,26,8,18,1,MNMM4,1.0,9,-6.3,-13.1,6.7,9.3,1.8
2025,26,8,18,1,MRHO1,4.0,9,-0.6,-8.4,4.6,7.7,0.0
2025,26,8,54,1,BUFN6,4.0,9,-0.9,-3.4,9.3,11.3,3.0
2025,26,8,54,1,DTLM4,2.0,9,-4.7,-6.4,4.1,6.2,1.8
2025,26,8,54,1,FAIO1,4.0,9,-0.2,-2.9,14.4,17.5,0.2
2025,26,8,54,1,HLNM4,1.0,9,-2.3,-5.1,6.7,11.3,0.5
2025,26,8,54,1,HRBM4,2.0,9,-3.1,-8.3,6.2,9.3,2.0
2025,26,8,54,1,MACM4,1.0,9,-5.7,-8.3,7.7,11.3,0.1
2025,26,8,54,1,MNMM4,1.0,9,-7.1,-13.2,4.6,9.8,1.8
2025,26,8,54,1,MRHO1,4.0,9,-1.0,-8.7,2.6,5.1,0.0
2025,26,9,0,1,BUFN6,4.0,9,-1.0,-3.4,8.7,10.8,3.0
2025,26,9,0,1,DTLM4,2.0,9,-4.6,-6.2,5.1,8.2,1.8
2025,26,9,0,1,FAIO1,4.0,9,-0.3,-2.8,12.9,16.5,0.2
2025,26,9,0,1,HLNM4,1.0,9,-2.4,-5.6,8.2,10.3,0.5
2025,26,9,0,1,HRBM4,2.0,9,-3.1,-8.2,6.2,9.3,2.0
2025,26,9,0,1,MACM4,1.0,9,-5.8,-8.4,7.7,11.8,0.1
2025,26,9,0,1,MNMM4,1.0,9,-7.2,-13.4,5.7,7.7,1.8
2025,26,9,0,1,MRHO1,4.0,9,-1.0,-8.8,3.6,5.7,0.0
2025,26,9,6,1,BUFN6,4.0,9,-1.1,-3.3,8.2,9.8,3.0
2025,26,9,6,1,DTLM4,2.0,9,-4.6,-6.1,5.1,7.7,1.8
2025,26,9,6,1,FAIO1,4.0,9,-0.4,-2.8,12.9,15.4,0.2
2025,26,9,6,1,HLNM4,1.0,9,-2.5,-5.7,8.7,10.8,0.5
2025,26,9,6,1,HRBM4,2.0,9,-3.2,-8.3,6.2,9.3,2.0
2025,26,9,6,1,MACM4,1.0,9,-5.9,-8.5,8.7,12.9,0.1
2025,26,9,6,1,MNMM4,1.0,9,-7.3,-13.3,5.7,9.8,1.8
2025,26,9,6,1,MRHO1,4.0,9,-1.0,-8.8,4.1,7.7,0.0
2025,26,9,12,1,BUFN6,4.0,9,-1.2,-3.4,8.7,10.3,3.0
2025,26,9,12,1,DTLM4,2.0,9,-4.8,-6.2,3.6,8.2,1.8
2025,26,9,12,1,FAIO1,4.0,9,-0.4,-2.6,12.9,14.9,0.2
2025,26,9,12,1,HLNM4,1.0,9,-2.4,-5.9,7.7,10.3,0.5
2025,26,9,12,1,HRBM4,2.0,9,-3.2,-8.3,6.7,8.7,2.0
2025,26,9,12,1,MACM4,1.0,9,-6.0,-8.6,8.2,11.8,0.1
2025,26,9,12,1,MNMM4,1.0,9,-7.6,-13.6,5.7,8.2,1.8
2025,26,9,12,1,MRHO1,4.0,9,-1.1,-8.9,4.1,6.7,0.0
2025,26,9,18,1,BUFN6,4.0,9,-1.3,-3.3,8.2,10.8,3.0
2025,26,9,18,1,DTLM4,2.0,9,-4.7,-6.0,5.1,9.3,1.8
2025,26,9,18,1,FAIO1,4.0,9,-0.4,-2.4,11.3,14.4,0.2
2025,26,9,18,1,HLNM4,1.0,9,-2.5,-5.7,7.7,10.8,0.5
2025,26,9,18,1,HRBM4,2.0,9,-3.3,-8.3,5.7,8.2,2.0
2025,26,9,18,1,MACM4,1.0,9,-6.1,-8.7,7.7,11.3,0.1
2025,26,9,18,1,MNMM4,1.0,9,-7.7,-13.8,6.2,8.7,1.8
2025,26,9,18,1,MRHO1,4.0,9,-1.2,-9.0,4.1,7.7,0.0
2025,26,10,6,1,BUFN6,4.0,9,-1.4,-4.5,9.3,10.8,3.0
2025,26,10,6,1,DTLM4,2.0,9,-5.1,-7.2,5.7,10.8,1.8
2025,26,10,6,1,FAIO1,4.0,9,-0.7,-2.7,11.8,14.4,0.2
2025,26,10,6,1,HLNM4,1.0,9,-3.0,-5.7,6.7,9.8,0.4
2025,26,10,6,1,HRBM4,2.0,9,-3.9,-8.2,5.7,7.2,2.0
2025,26,10,6,1,MACM4,1.0,9,-6.6,-8.8,8.7,12.9,0.1
2025,26,10,6,1,MNMM4,1.0,9,-8.8,-13.9,4.1,6.7,1.8
2025,26,10,6,1,MRHO1,4.0,9,-1.9,-9.2,3.1,6.2,0.0
2025,26,10,12,1,BUFN6,4.0,9,-1.2,-4.6,9.8,12.3,3.0
2025,26,10,12,1,DTLM4,2.0,9,-5.2,-7.4,5.1,9.8,1.8
2025,26,10,12,1,FAIO1,4.0,9,-0.8,-2.9,12.9,13.9,0.2
2025,26,10,12,1,HLNM4,1.0,9,-3.0,-6.0,7.7,10.3,0.4
2025,26,10,12,1,HRBM4,2.0,9,-3.9,-8.2,6.7,9.3,1.9
2025,26,10,12,1,MACM4,1.0,9,-6.7,-8.9,7.7,12.3,0.1
2025,26,10,12,1,MNMM4,1.0,9,-8.9,-14.1,4.1,6.7,1.8
2025,26,10,12,1,MRHO1,4.0,9,-1.9,-9.2,3.1,5.7,0.0
2025,26,10,18,1,BUFN6,4.0,9,-1.3,-4.6,9.3,11.3,3.0
2025,26,10,18,1,DTLM4,2.0,9,-5.2,-7.7,7.2,11.3,1.8
2025,26,10,18,1,FAIO1,4.0,9,-0.9,-3.1,12.9,14.4,0.2
2025,26,10,18,1,HLNM4,1.0,9,-3.1,-6.4,8.2,10.3,0.4
2025,26,10,18,1,HRBM4,2.0,9,-3.9,-8.2,5.1,7.2,1.9
2025,26,10,18,1,MACM4,1.0,9,-6.7,-8.9,7.7,10.3,0.1
2025,26,10,18,1,MNMM4,1.0,9,-9.0,-14.3,4.1,7.2,1.8
2025,26,10,18,1,MRHO1,4.0,9,-2.0,-9.3,3.6,6.2,0.0
2025,26,10,24,1,BUFN6,4.0,9,-1.2,-4.3,9.3,10.8,3.0
2025,26,10,24,1,DTLM4,2.0,9,-5.3,-8.1,5.7,8.7,1.8
2025,26,10,24,1,FAIO1,4.0,9,-0.9,-3.1,12.3,14.4,0.2
2025,26,10,24,1,HLNM4,1.0,9,-3.1,-6.4,8.2,10.3,0.4
2025,26,10,24,1,MACM4,1.0,9,-6.8,-8.9,7.2,9.8,0.1
2025,26,10,24,1,MNMM4,1.0,9,-9.1,-14.6,5.1,7.2,1.8
2025,26,10,24,1,MRHO1,4.0,9,-2.0,-9.3,4.1,6.2,0.0
2025,26,10,30,1,BUFN6,4.0,9,-1.1,-4.4,9.3,12.3,3.0
2025,26,10,30,1,DTLM4,2.0,9,-5.4,-8.5,4.6,11.8,1.8
2025,26,10,30,1,FAIO1,4.0,9,-0.9,-2.8,12.3,13.9,0.2
2025,26,10,30,1,HLNM4,1.0,9,-3.2,-6.3,6.2,9.3,0.4
2025,26,10,30,1,MACM4,1.0,9,-6.8,-9.1,8.7,11.8,0.1
2025,26,10,30,1,MNMM4,1.0,9,-9.3,-14.7,4.6,7.2,1.8
2025,26,10,30,1,MRHO1,4.0,9,-2.2,-9.4,3.1,5.7,0.0
2025,26,10,54,1,BUFN6,4.0,9,-1.0,-4.5,9.8,12.3,3.0
2025,26,10,54,1,DTLM4,2.0,9,-5.9,-9.1,5.7,8.7,1.8
2025,26,10,54,1,FAIO1,4.0,9,-0.9,-3.8,12.9,15.9,0.2
2025,26,10,54,1,HLNM4,1.0,9,-3.4,-6.4,6.2,9.3,0.4
2025,26,10,54,1,HRBM4,2.0,9,-3.9,-8.0,6.2,7.7,1.9
2025,26,10,54,1,MACM4,1.0,9,-7.1,-9.5,6.2,11.3,0.1
2025,26,10,54,1,MNMM4,1.0,9,-9.7,-14.9,4.6,7.7,1.8
2025,26,10,54,1,MRHO1,4.0,9,-2.6,-9.4,2.1,4.1,0.0
2025,26,11,0,1,BUFN6,4.0,9,-1.0,-4.6,9.8,11.3,3.0
2025,26,11,0,1,DTLM4,2.0,9,-6.0,-9.0,4.1,8.7,1.8
2025,26,11,0,1,FAIO1,4.0,9,-1.0,-3.9,13.9,15.4,0.2
2025,26,11,0,1,HLNM4,1.0,9,-3.4,-6.6,6.7,8.2,0.4
2025,26,11,0,1,HRBM4,2.0,9,-3.9,-8.0,6.2,9.3,1.9
2025,26,11,0,1,MACM4,1.0,9,-7.1,-9.7,6.2,9.8,0.1
2025,26,11,0,1,MNMM4,1.0,9,-9.8,-14.9,4.6,7.2,1.8
2025,26,11,0,1,MRHO1,4.0,9,-2.7,-9.6,2.6,5.7,0.0
2025,26,11,24,1,BUFN6,4.0,9,-1.2,-5.3,9.8,11.3,3.0
2025,26,11,24,1,DTLM4,2.0,9,-6.3,-8.9,6.2,9.8,1.8
2025,26,11,24,1,FAIO1,4.0,9,-1.2,-4.0,14.4,15.9,0.2
2025,26,11,24,1,HLNM4,1.0,9,-3.5,-6.6,7.2,8.7,0.3
2025,26,11,24,1,HRBM4,2.0,9,-4.1,-8.1,4.6,6.7,1.9
2025,26,11,24,1,MACM4,1.0,9,-7.4,-10.1,6.7,9.3,0.1
2025,26,11,24,1,MNMM4,1.0,9,-10.3,-15.6,4.6,7.2,1.8
2025,26,11,24,1,MRHO1,4.0,9,-2.8,-9.5,3.1,5.7,0.0
2025,26,11,30,1,BUFN6,4.0,9,-1.1,-5.6,9.8,12.3,3.0
2025,26,11,30,1,DTLM4,2.0,9,-6.4,-9.0,4.6,9.3,1.8
2025,26,11,30,1,FAIO1,4.0,9,-1.4,-4.0,12.9,15.4,0.2
2025,26,11,30,1,HLNM4,1.0,9,-3.5,-6.0,5.1,8.2,0.3
2025,26,11,30,1,HRBM4,2.0,9,-4.0,-8.0,5.1,7.2,1.9
2025,26,11,30,1,MACM4,1.0,9,-7.4,-10.1,7.2,9.3,0.1
2025,26,11,30,1,MNMM4,1.0,9,-10.4,-15.5,5.1,7.2,1.8
2025,26,11,30,1,MRHO1,4.0,9,-2.8,-9.5,3.1,5.1,0.0
2025,26,11,54,1,BUFN6,4.0,9,-1.2,-6.4,10.3,12.9,3.0
2025,26,11,54,1,DTLM4,2.0,9,-6.6,-9.0,4.1,6.7,1.7
2025,26,11,54,1,FAIO1,4.0,9,-1.5,-3.5,8.7,11.8,0.2
2025,26,11,54,1,HLNM4,1.0,9,-3.6,-6.9,7.2,9.3,0.2
2025,26,11,54,1,HRBM4,2.0,9,-3.9,-7.9,5.7,7.7,1.8
2025,26,11,54,1,MACM4,1.0,9,-7.1,-10.2,7.2,10.3,0.1
2025,26,11,54,1,MNMM4,1.0,9,-10.7,-15.0,3.6,5.7,1.8
2025,26,11,54,1,MRHO1,4.0,9,-3.0,-9.9,3.6,5.7,0.0
2025,26,12,0,1,BUFN6,4.0,9,-1.4,-6.4,10.8,12.9,3.0
2025,26,12,0,1,DTLM4,2.0,9,-6.8,-9.2,3.6,7.2,1.8
2025,26,12,0,1,FAIO1,4.0,9,-1.6,-3.8,8.7,10.3,0.2
2025,26,12,0,1,HLNM4,1.0,9,-3.7,-6.8,6.7,9.3,0.2
2025,26,12,0,1,HRBM4,2.0,9,-3.9,-7.9,5.1,7.2,1.8
2025,26,12,0,1,MACM4,1.0,9,-7.1,-10.3,6.2,10.8,0.1
2025,26,12,0,1,MNMM4,1.0,9,-10.7,-15.0,4.1,5.1,1.8
2025,26,12,0,1,MRHO1,4.0,9,-3.0,-9.9,2.6,4.6,0.0
2025,26,12,54,1,BUFN6,4.0,9,-2.3,-6.4,9.3,10.8,3.0
2025,26,12,54,1,DTLM4,2.0,9,-7.5,-9.7,4.6,7.2,1.8
2025,26,12,54,1,FAIO1,4.0,9,-2.2,-4.6,8.7,10.3,0.2
2025,26,12,54,1,HLNM4,1.0,9,-3.8,-7.0,7.2,8.7,0.2
2025,26,12,54,1,HRBM4,2.0,9,-4.3,-8.1,5.7,7.2,1.7
2025,26,12,54,1,MACM4,1.0,9,-7.2,-10.8,6.2,9.8,0.1
2025,26,12,54,1,MNMM4,1.0,9,-11.3,-15.7,4.6,5.7,1.8
2025,26,12,54,1,MRHO1,4.0,9,-3.8,-10.6,3.1,5.7,0.0
2025,26,13,0,1,BUFN6,4.0,9,-2.3,-6.5,9.3,12.3,3.0
2025,26,13,0,1,DTLM4,2.0,9,-7.5,-9.7,3.1,5.7,1.8
2025,26,13,0,1,FAIO1,4.0,9,-2.3,-4.6,7.7,9.8,0.2
2025,26,13,0,1,HLNM4,1.0,9,-3.9,-6.4,5.7,8.2,0.2
2025,26,13,0,1,HRBM4,2.0,9,-4.3,-8.1,5.1,7.7,1.7
2025,26,13,0,1,MACM4,1.0,9,-7.3,-10.9,6.2,7.2,0.1
2025,26,13,0,1,MNMM4,1.0,9,-11.4,-15.8,5.1,6.7,1.8
2025,26,13,0,1,MRHO1,4.0,9,-4.0,-10.6,2.6,4.1,0.0
2025,26,13,6,1,BUFN6,4.0,9,-2.3,-6.5,9.3,11.8,3.0
2025,26,13,6,1,DTLM4,2.0,9,-7.4,-9.8,4.1,6.2,1.8
2025,26,13,6,1,FAIO1,4.0,9,-2.3,-4.6,7.7,10.3,0.2
2025,26,13,6,1,HLNM4,1.0,9,-3.9,-6.7,5.7,8.2,0.2
2025,26,13,6,1,HRBM4,2.0,9,-4.2,-8.0,5.1,6.7,1.7
2025,26,13,6,1,MACM4,1.0,9,-7.3,-10.9,5.1,7.7,0.1
2025,26,13,6,1,MNMM4,1.0,9,-11.4,-15.7,5.1,6.7,1.8
2025,26,13,6,1,MRHO1,4.0,9,-3.9,-10.5,3.1,4.6,0.0
2025,26,13,12,1,BUFN6,4.0,9,-2.2,-6.4,8.7,11.3,3.0
2025,26,13,12,1,DTLM4,2.0,9,-7.5,-9.9,3.1,6.2,1.8
2025,26,13,12,1,FAIO1,4.0,9,-2.5,-4.7,8.2,9.8,0.2
2025,26,13,12,1,HLNM4,1.0,9,-4.0,-6.4,4.6,6.7,0.2
2025,26,13,12,1,HRBM4,2.0,9,-4.3,-8.1,4.6,7.7,1.7
2025,26,13,12,1,MACM4,1.0,9,-7.3,-10.7,5.7,7.7,0.1
2025,26,13,12,1,MNMM4,1.0,9,-11.4,-15.5,4.1,5.7,1.8
2025,26,13,12,1,MRHO1,4.0,9,-3.9,-10.4,3.1,5.1,0.0
2025,26,13,18,1,BUFN6,4.0,9,-2.2,-6.7,9.8,11.3,3.0
2025,26,13,18,1,DTLM4,2.0,9,-7.7,-10.0,2.6,4.6,1.8
2025,26,13,18,1,FAIO1,4.0,9,-2.3,-4.6,9.3,10.3,0.2
2025,26,13,18,1,HLNM4,1.0,9,-3.9,-6.5,5.7,7.2,0.2
2025,26,13,18,1,HRBM4,2.0,9,-4.2,-8.1,4.1,6.2,1.8
2025,26,13,18,1,MACM4,1.0,9,-7.3,-10.6,5.7,7.7,0.1
2025,26,13,18,1,MNMM4,1.0,9,-11.6,-15.7,4.6,5.7,1.8
2025,26,13,18,1,MRHO1,4.0,9,-4.0,-10.4,2.6,4.6,0.0
2025,26,13,24,1,BUFN6,4.0,9,-2.3,-6.6,9.3,11.8,3.0
2025,26,13,24,1,DTLM4,2.0,9,-7.9,-10.1,3.1,5.1,1.8
2025,26,13,24,1,FAIO1,4.0,9,-2.2,-4.7,8.7,9.8,0.2
2025,26,13,24,1,HLNM4,1.0,9,-4.1,-6.9,5.1,7.7,0.2
2025,26,13,24,1,HRBM4,2.0,9,-4.2,-8.1,3.6,6.2,1.8
2025,26,13,24,1,MACM4,1.0,9,-7.0,-10.6,5.7,8.2,0.1
2025,26,13,24,1,MNMM4,1.0,9,-11.6,-15.6,4.1,6.2,1.8
2025,26,13,24,1,MRHO1,4.0,9,-4.0,-10.4,2.1,5.1,0.0
2025,26,13,30,1,BUFN6,4.0,9,-2.2,-6.6,9.8,11.8,3.0
2025,26,13,30,1,DTLM4,2.0,9,-8.0,-10.0,4.1,6.2,1.8
2025,26,13,30,1,FAIO1,4.0,9,-2.3,-4.7,8.2,10.3,0.2
2025,26,13,30,1,HLNM4,1.0,9,-4.0,-6.9,5.1,7.7,0.2
2025,26,13,30,1,HRBM4,2.0,9,-4.1,-8.1,4.1,6.7,1.8
2025,26,13,30,1,MACM4,1.0,9,-6.8,-10.5,6.7,8.7,0.1
2025,26,13,30,1,MNMM4,1.0,9,-11.7,-15.7,4.1,5.1,1.8
2025,26,13,30,1,MRHO1,4.0,9,-4.0,-10.5,2.6,5.7,0.0
2025,26,13,36,1,BUFN6,4.0,9,-2.2,-6.7,9.3,11.8,3.0
2025,26,13,36,1,DTLM4,2.0,9,-8.0,-9.8,4.6,8.2,1.8
2025,26,13,36,1,FAIO1,4.0,9,-2.2,-4.6,8.7,10.3,0.2
2025,26,13,36,1,HLNM4,1.0,9,-4.0,-6.8,5.7,7.7,0.2
2025,26,13,36,1,HRBM4,2.0,9,-4.1,-8.2,5.1,6.7,1.8
2025,26,13,36,1,MACM4,1.0,9,-6.7,-10.4,5.1,7.2,0.1
2025,26,13,36,1,MNMM4,1.0,9,-11.7,-15.7,4.6,6.7,1.8
2025,26,13,36,1,MRHO1,4.0,9,-3.9,-10.4,2.6,4.6,0.0
2025,26,13,42,1,BUFN6,4.0,9,-2.2,-6.8,9.8,12.3,3.0
